t_s,zoom_state
5.2293,4.2000
5.2402,4.2000
5.2491,4.2000
5.2591,4.2000
5.2698,4.2000
5.2792,4.2000
5.2919,4.2000
5.3004,4.2000
5.3116,4.2000
5.3193,4.2000
5.3287,4.2000
5.3390,4.2000
5.3491,4.2000
5.3598,4.2000
5.3699,4.2000
5.3792,4.2000
5.3889,4.2000
5.4002,4.2000
5.4090,4.2000
5.4195,4.3000
5.4302,4.3000
5.4400,4.3000
5.4490,4.3000
5.4589,4.3000
5.4694,4.3000
5.4811,4.3000
5.4898,4.3000
5.4992,4.3000
5.5094,4.3000
5.5212,4.3000
5.5301,4.3000
5.5400,4.3000
5.5527,4.3000
5.5600,4.3000
5.5695,4.4000
5.5792,4.4000
5.5893,4.4000
5.5996,4.4000
5.6093,4.4000
5.6189,4.4000
5.6289,4.4000
5.6393,4.4000
5.6489,4.5000
5.6595,4.5000
5.6693,4.5000
5.6785,4.5000
5.6892,4.5000
5.6990,4.5000
5.7088,4.5000
5.7194,4.5000
5.7289,4.5000
5.7390,4.5000
5.7489,4.6000
5.7602,4.6000
5.7698,4.6000
5.7792,4.6000
5.7909,4.6000
5.7998,4.6000
5.8098,4.6000
5.8198,4.6000
5.8294,4.6000
5.8402,4.6000
5.8500,4.6000
5.8594,4.6000
5.8689,4.6000
5.8789,4.6000
5.8901,4.6000
5.9003,4.6000
5.9124,4.6000
5.9199,4.6000
5.9301,4.6000
5.9393,4.6000
5.9496,4.6000
5.9602,4.6000
5.9692,4.6000
5.9790,4.6000
5.9892,4.6000
6.0006,4.6000
6.0095,4.6000
6.0199,4.6000
6.0295,4.6000
6.0402,4.6000
6.0494,4.6000
6.0592,4.6000
6.0692,4.6000
6.0804,4.6000
6.0896,4.6000
6.0992,4.6000
6.1094,4.6000
6.1205,4.5000
6.1291,4.5000
6.1401,4.5000
6.1492,4.5000
6.1601,4.5000
6.1694,4.5000
6.1798,4.5000
6.1890,4.5000
6.2002,4.5000
6.2094,4.5000
6.2191,4.5000
6.2297,4.5000
6.2393,4.5000
6.2516,4.4000
6.2596,4.4000
6.2696,4.4000
6.2791,4.4000
6.2919,4.4000
6.2998,4.4000
6.3118,4.4000
6.3190,4.4000
6.3298,4.4000
6.3396,4.4000
6.3492,4.4000
6.3619,4.4000
6.3699,4.3000
6.3796,4.3000
6.3908,4.3000
6.3989,4.3000
6.4083,4.3000
6.4188,4.3000
6.4308,4.3000
6.4390,4.3000
6.4491,4.3000
6.4598,4.3000
6.4690,4.3000
6.4791,4.3000
6.4899,4.3000
6.4991,4.3000
6.5122,4.3000
6.5190,4.3000
6.5293,4.3000
6.5389,4.3000
6.5488,4.3000
6.5595,4.3000
6.5690,4.3000
6.5791,4.3000
6.5893,4.3000
6.6000,4.3000
6.6092,4.3000
6.6197,4.3000
6.6304,4.3000
6.6397,4.3000
6.6497,4.3000
6.6592,4.3000
6.6690,4.3000
6.6804,4.3000
6.6892,4.3000
6.6991,4.3000
6.7090,4.3000
6.7201,4.3000
6.7293,4.3000
6.7400,4.4000
6.7499,4.4000
6.7599,4.4000
6.7700,4.4000
6.7797,4.4000
6.7892,4.4000
6.7997,4.4000
6.8096,4.4000
6.8191,4.4000
6.8295,4.4000
6.8389,4.4000
6.8498,4.5000
6.8594,4.5000
6.8716,4.5000
6.8795,4.5000
6.8889,4.5000
6.8991,4.5000
6.9118,4.5000
6.9192,4.5000
6.9286,4.5000
6.9395,4.5000
6.9495,4.5000
6.9592,4.5000
6.9694,4.6000
6.9796,4.6000
6.9919,4.6000
6.9993,4.6000
7.0089,4.6000
7.0188,4.6000
7.0288,4.6000
7.0397,4.6000
7.0490,4.6000
7.0589,4.6000
7.0695,4.6000
7.0788,4.6000
7.0894,4.6000
7.0996,4.6000
7.1117,4.6000
7.1192,4.6000
7.1292,4.6000
7.1391,4.6000
7.1489,4.6000
7.1604,4.6000
7.1694,4.6000
7.1790,4.6000
7.1888,4.6000
7.2001,4.6000
7.2091,4.6000
7.2189,4.5000
7.2321,4.5000
7.2393,4.5000
7.2492,4.5000
7.2599,4.5000
7.2694,4.5000
7.2800,4.5000
7.2898,4.5000
7.2995,4.5000
7.3097,4.5000
7.3198,4.4000
7.3305,4.4000
7.3394,4.4000
7.3505,4.4000
7.3593,4.4000
7.3687,4.4000
7.3788,4.4000
7.3908,4.4000
7.3988,4.4000
7.4089,4.4000
7.4191,4.4000
7.4289,4.4000
7.4397,4.3000
7.4491,4.3000
7.4594,4.3000
7.4699,4.3000
7.4808,4.3000
7.4905,4.3000
7.4995,4.3000
7.5095,4.3000
7.5197,4.3000
7.5287,4.3000
7.5390,4.3000
7.5495,4.3000
7.5592,4.3000
7.5701,4.3000
7.5795,4.3000
7.5918,4.3000
7.5993,4.3000
7.6105,4.3000
7.6193,4.3000
7.6314,4.3000
7.6398,4.3000
7.6490,4.3000
7.6593,4.3000
7.6718,4.3000
7.6795,4.3000
7.6892,4.3000
7.6990,4.3000
7.7110,4.3000
7.7194,4.3000
