t_s,zoom_state
5.9298,3.0000
5.9390,3.0000
5.9499,3.1000
5.9594,3.1000
5.9694,3.1000
5.9805,3.1000
5.9894,3.1000
5.9993,3.1000
6.0086,3.1000
6.0204,3.1000
6.0288,3.2000
6.0395,3.2000
6.0502,3.2000
6.0592,3.2000
6.0710,3.2000
6.0798,3.2000
6.0894,3.2000
6.1002,3.2000
6.1097,3.2000
6.1191,3.2000
6.1293,3.2000
6.1434,3.2000
6.1488,3.2000
6.1593,3.3000
6.1722,3.3000
6.1788,3.3000
6.1886,3.3000
6.1995,3.3000
6.2091,3.3000
6.2198,3.3000
6.2291,3.3000
6.2393,3.3000
6.2494,3.3000
6.2623,3.3000
6.2691,3.3000
6.2793,3.4000
6.2889,3.4000
6.2996,3.4000
6.3087,3.4000
6.3197,3.4000
6.3286,3.4000
6.3398,3.4000
6.3489,3.4000
6.3597,3.5000
6.3693,3.5000
6.3821,3.5000
6.3897,3.5000
6.4002,3.5000
6.4089,3.5000
6.4204,3.5000
6.4299,3.5000
6.4397,3.5000
6.4503,3.5000
6.4619,3.5000
6.4696,3.6000
6.4793,3.6000
6.4897,3.6000
6.5004,3.6000
6.5098,3.6000
6.5202,3.6000
6.5296,3.6000
6.5402,3.6000
6.5498,3.6000
6.5596,3.6000
6.5698,3.7000
6.5791,3.7000
6.5904,3.7000
6.5996,3.7000
6.6092,3.7000
6.6201,3.7000
6.6292,3.8000
6.6391,3.8000
6.6493,3.8000
6.6592,3.8000
6.6702,3.8000
6.6797,3.8000
6.6937,3.8000
6.7001,3.8000
6.7096,3.9000
6.7196,3.9000
6.7301,3.9000
6.7412,3.9000
6.7495,3.9000
6.7593,3.9000
6.7709,3.9000
6.7799,4.0000
6.7890,4.0000
6.7989,4.0000
6.8096,4.0000
6.8217,4.0000
6.8297,4.0000
6.8397,4.0000
6.8529,4.1000
6.8594,4.1000
6.8698,4.1000
6.8796,4.1000
6.8894,4.1000
6.8996,4.1000
6.9112,4.1000
6.9235,4.1000
6.9296,4.1000
6.9401,4.1000
6.9501,4.1000
6.9596,4.2000
6.9704,4.2000
6.9802,4.2000
6.9896,4.2000
7.0004,4.3000
7.0107,4.3000
7.0190,4.3000
7.0287,4.3000
7.0394,4.3000
7.0489,4.3000
7.0600,4.3000
7.0695,4.3000
7.0792,4.4000
7.0899,4.4000
7.1005,4.4000
7.1101,4.4000
7.1201,4.5000
7.1338,4.5000
7.1401,4.5000
7.1494,4.5000
7.1598,4.5000
7.1695,4.5000
7.1798,4.5000
7.1894,4.6000
7.1999,4.6000
7.2091,4.6000
7.2199,4.6000
7.2299,4.7000
7.2397,4.7000
7.2533,4.7000
7.2591,4.7000
7.2689,4.8000
7.2788,4.8000
7.2888,4.8000
7.3006,4.8000
7.3087,4.9000
7.3193,4.9000
7.3290,4.9000
7.3389,4.9000
7.3494,4.9000
7.3596,4.9000
7.3692,4.9000
7.3802,4.9000
7.3895,5.0000
7.4002,5.0000
7.4087,5.0000
7.4200,5.0000
7.4294,5.0000
7.4393,5.0000
7.4495,5.0000
7.4596,5.0000
7.4706,5.0000
7.4794,5.0000
7.4893,5.0000
7.5012,5.0000
7.5100,5.0000
7.5193,5.0000
7.5287,5.0000
7.5397,5.0000
7.5493,5.0000
7.5592,5.0000
7.5690,5.0000
7.5810,5.0000
7.5895,5.0000
7.6000,5.0000
7.6098,5.0000
7.6196,5.0000
7.6289,5.0000
7.6396,5.0000
7.6488,5.0000
7.6596,5.0000
7.6698,5.0000
7.6794,5.0000
7.6890,5.0000
7.6998,5.0000
7.7095,5.0000
7.7202,5.0000
7.7290,5.0000
7.7402,5.0000
7.7490,5.0000
7.7590,5.0000
7.7693,5.0000
7.7804,5.0000
7.7893,5.0000
7.7998,5.0000
7.8097,5.0000
7.8202,5.0000
7.8305,5.0000
7.8395,5.0000
7.8493,5.0000
7.8603,5.0000
7.8707,4.9000
7.8804,4.9000
7.8893,4.9000
7.9003,4.9000
7.9098,4.9000
7.9196,4.9000
7.9302,4.9000
7.9409,4.9000
7.9499,4.9000
7.9597,4.9000
7.9695,4.9000
7.9792,4.9000
7.9906,4.9000
8.0000,4.9000
8.0092,4.9000
8.0208,4.9000
8.0302,4.9000
8.0393,4.9000
8.0491,4.9000
8.0600,4.9000
8.0694,4.8000
8.0791,4.8000
8.0902,4.8000
8.0992,4.8000
8.1109,4.8000
8.1199,4.8000
8.1300,4.8000
8.1402,4.8000
8.1496,4.8000
8.1596,4.8000
8.1688,4.8000
8.1812,4.8000
8.1897,4.8000
8.1997,4.7000
8.2102,4.7000
8.2196,4.7000
8.2287,4.7000
8.2394,4.7000
8.2493,4.7000
8.2600,4.7000
8.2693,4.7000
8.2792,4.7000
8.2895,4.7000
8.3021,4.7000
8.3099,4.7000
8.3193,4.6000
8.3320,4.6000
8.3394,4.6000
8.3494,4.6000
8.3592,4.6000
8.3691,4.6000
8.3807,4.6000
8.3892,4.6000
8.3997,4.5000
8.4100,4.5000
8.4222,4.5000
8.4291,4.5000
8.4396,4.5000
8.4519,4.5000
8.4595,4.5000
8.4690,4.4000
8.4795,4.4000
8.4889,4.4000
8.4999,4.4000
8.5093,4.4000
8.5190,4.4000
8.5293,4.4000
8.5396,4.4000
8.5492,4.3000
8.5589,4.3000
8.5694,4.3000
8.5801,4.3000
8.5894,4.3000
8.6000,4.3000
8.6115,4.3000
8.6199,4.3000
8.6292,4.2000
8.6399,4.2000
8.6493,4.2000
8.6615,4.2000
8.6704,4.2000
8.6796,4.2000
8.6896,4.2000
8.7001,4.2000
8.7093,4.2000
8.7191,4.2000
8.7305,4.2000
8.7404,4.2000
8.7504,4.1000
8.7597,4.1000
8.7722,4.1000
8.7802,4.1000
8.7896,4.1000
8.8001,4.1000
8.8096,4.1000
8.8203,4.1000
8.8298,4.1000
8.8394,4.0000
8.8494,4.0000
8.8611,4.0000
8.8700,4.0000
8.8800,4.0000
8.8916,4.0000
8.9002,4.0000
8.9096,4.0000
8.9195,4.0000
8.9297,4.0000
8.9407,4.0000
8.9494,4.0000
8.9592,3.9000
8.9694,3.9000
8.9805,3.9000
8.9894,3.9000
8.9998,3.9000
9.0104,3.9000
9.0198,3.9000
9.0296,3.9000
9.0397,3.8000
9.0493,3.8000
9.0598,3.8000
9.0687,3.8000
