step_id,axis,u_cmd,t_ros_s,u_yaw,u_pitch,rate_roll,rate_pitch,rate_yaw,state_roll,state_pitch,state_yaw
14,pitch,0.5,1776262465.669303,0.0,0.5,0.2,36.8,0.0,0.0,33.6,0.0
14,pitch,0.5,1776262465.6792505,0.0,0.5,0.2,36.8,0.0,0.0,33.6,0.0
14,pitch,0.5,1776262465.689295,0.0,0.5,0.7,36.9,0.1,0.0,34.4,-0.1
14,pitch,0.5,1776262465.699401,0.0,0.5,0.7,36.9,0.1,0.0,34.4,-0.1
14,pitch,0.5,1776262465.7092867,0.0,0.5,0.6,36.9,0.2,0.0,35.1,-0.2
14,pitch,0.5,1776262465.7195382,0.0,0.5,0.6,36.9,0.2,0.0,35.1,-0.2
14,pitch,0.5,1776262465.7293334,0.0,0.5,0.5,37.0,0.0,0.0,35.9,-0.1
14,pitch,0.5,1776262465.7393515,0.0,0.5,0.5,37.0,0.0,0.0,35.9,-0.1
14,pitch,0.5,1776262465.749654,0.0,0.5,0.5,37.0,0.0,0.0,35.9,-0.1
14,pitch,0.5,1776262465.7595108,0.0,0.5,0.6,37.0,0.0,0.0,36.6,-0.2
14,pitch,0.5,1776262465.7694948,0.0,0.5,0.6,37.0,0.0,0.0,36.6,-0.2
14,pitch,0.5,1776262465.7795875,0.0,0.5,0.3,36.9,0.1,0.0,37.4,-0.1
14,pitch,0.5,1776262465.790075,0.0,0.5,0.3,36.9,0.1,0.0,37.4,-0.1
14,pitch,0.5,1776262465.7994022,0.0,0.5,0.5,36.9,0.1,0.0,38.1,0.0
14,pitch,0.5,1776262465.809481,0.0,0.5,0.5,36.9,0.1,0.0,38.1,0.0
14,pitch,0.5,1776262465.819445,0.0,0.5,0.3,37.1,0.0,0.0,38.9,-0.3
14,pitch,0.5,1776262465.8297791,0.0,0.5,0.3,37.1,0.0,0.0,38.9,-0.3
14,pitch,0.5,1776262465.8396716,0.0,0.5,0.7,36.7,0.0,0.0,39.6,-0.2
14,pitch,0.5,1776262465.8494923,0.0,0.5,0.7,36.7,0.0,0.0,39.6,-0.2
