t_s,zoom_state
7.5097,4.6000
7.5201,4.6000
7.5287,4.6000
7.5394,4.6000
7.5545,4.6000
7.5597,4.6000
7.5693,4.6000
7.5791,4.6000
7.5912,4.6000
7.5998,4.6000
7.6097,4.6000
7.6196,4.6000
7.6295,4.6000
7.6397,4.6000
7.6493,4.6000
7.6595,4.6000
7.6726,4.6000
7.6797,4.6000
7.6898,4.6000
7.7003,4.6000
7.7100,4.6000
7.7202,4.6000
7.7294,4.6000
7.7398,4.6000
7.7492,4.6000
7.7603,4.6000
7.7692,4.6000
7.7790,4.6000
7.7898,4.6000
7.8001,4.6000
7.8094,4.6000
7.8197,4.6000
7.8302,4.6000
7.8398,4.6000
7.8491,4.6000
7.8597,4.6000
7.8696,4.6000
7.8801,4.6000
7.8896,4.6000
7.8993,4.6000
7.9096,4.6000
7.9201,4.6000
7.9293,4.6000
7.9394,4.6000
7.9496,4.6000
7.9603,4.6000
7.9693,4.6000
7.9792,4.6000
7.9891,4.6000
8.0003,4.6000
8.0090,4.6000
8.0199,4.6000
8.0292,4.6000
8.0402,4.6000
8.0501,4.6000
8.0599,4.5000
8.0696,4.5000
8.0794,4.4000
8.0891,4.4000
8.0991,4.4000
8.1099,4.4000
8.1193,4.4000
8.1298,4.4000
8.1393,4.3000
8.1493,4.3000
8.1587,4.3000
8.1693,4.3000
8.1797,4.3000
8.1893,4.3000
8.2011,4.3000
8.2087,4.3000
8.2191,4.3000
8.2288,4.3000
8.2398,4.3000
8.2490,4.3000
8.2589,4.3000
8.2713,4.3000
8.2792,4.3000
8.2892,4.3000
8.2991,4.3000
8.3121,4.3000
8.3192,4.3000
8.3287,4.3000
8.3392,4.3000
8.3514,4.3000
8.3591,4.3000
8.3697,4.3000
8.3800,4.3000
8.3894,4.3000
8.4004,4.3000
8.4096,4.3000
8.4193,4.3000
8.4329,4.3000
8.4402,4.3000
8.4493,4.3000
8.4594,4.3000
8.4706,4.3000
8.4802,4.3000
8.4895,4.3000
8.5002,4.3000
8.5097,4.3000
8.5203,4.3000
8.5306,4.3000
8.5405,4.3000
8.5512,4.3000
8.5603,4.3000
8.5696,4.3000
8.5792,4.3000
8.5891,4.3000
8.6004,4.3000
8.6091,4.3000
8.6190,4.3000
8.6293,4.3000
8.6402,4.3000
8.6496,4.3000
8.6602,4.3000
8.6696,4.3000
8.6801,4.3000
8.6900,4.3000
8.6995,4.3000
8.7094,4.3000
8.7199,4.3000
8.7289,4.3000
8.7394,4.3000
8.7490,4.3000
8.7601,4.3000
8.7691,4.3000
8.7795,4.3000
8.7921,4.3000
8.8001,4.3000
8.8089,4.3000
8.8193,4.3000
8.8290,4.3000
8.8411,4.3000
8.8495,4.3000
8.8596,4.3000
8.8690,4.3000
8.8801,4.3000
8.8891,4.3000
8.8995,4.3000
8.9113,4.3000
8.9193,4.3000
8.9286,4.3000
8.9391,4.3000
8.9498,4.3000
8.9596,4.3000
8.9692,4.3000
8.9800,4.3000
8.9895,4.3000
9.0014,4.3000
9.0095,4.3000
9.0194,4.3000
9.0290,4.3000
9.0401,4.3000
9.0497,4.4000
9.0591,4.4000
9.0690,4.4000
9.0803,4.5000
9.0895,4.5000
9.0991,4.5000
9.1100,4.6000
9.1202,4.6000
9.1298,4.6000
9.1397,4.6000
9.1500,4.6000
9.1590,4.6000
9.1733,4.6000
9.1796,4.6000
9.1890,4.6000
9.1995,4.6000
9.2101,4.6000
9.2192,4.6000
9.2291,4.6000
9.2401,4.6000
9.2495,4.6000
9.2594,4.6000
9.2701,4.6000
9.2794,4.6000
9.2904,4.6000
9.2996,4.6000
9.3112,4.6000
9.3187,4.6000
9.3290,4.6000
9.3389,4.6000
9.3513,4.6000
9.3596,4.6000
9.3692,4.6000
9.3795,4.6000
9.3892,4.6000
9.4000,4.6000
9.4094,4.6000
9.4195,4.6000
9.4295,4.6000
9.4405,4.6000
9.4494,4.6000
9.4595,4.6000
9.4697,4.6000
9.4798,4.6000
9.4903,4.6000
9.4998,4.6000
9.5092,4.6000
9.5201,4.6000
9.5293,4.6000
9.5395,4.6000
9.5491,4.6000
9.5601,4.6000
9.5689,4.6000
9.5791,4.6000
9.5893,4.6000
9.5998,4.6000
9.6102,4.6000
9.6194,4.6000
9.6294,4.6000
9.6399,4.6000
9.6501,4.6000
9.6598,4.6000
9.6693,4.6000
9.6800,4.6000
9.6898,4.6000
9.6992,4.6000
9.7095,4.6000
9.7202,4.6000
9.7291,4.6000
9.7391,4.6000
9.7491,4.6000
9.7614,4.6000
9.7690,4.6000
9.7790,4.6000
9.7893,4.6000
9.8002,4.6000
9.8094,4.6000
9.8195,4.6000
9.8297,4.6000
9.8415,4.6000
9.8507,4.6000
9.8599,4.6000
9.8700,4.6000
9.8805,4.6000
9.8897,4.6000
9.8993,4.6000
9.9095,4.6000
9.9221,4.6000
9.9294,4.6000
9.9391,4.6000
9.9491,4.6000
9.9603,4.6000
9.9699,4.6000
9.9796,4.6000
9.9892,4.6000
9.9998,4.6000
10.0088,4.6000
10.0191,4.6000
10.0289,4.6000
10.0401,4.5000
10.0489,4.5000
10.0591,4.5000
10.0696,4.5000
10.0797,4.4000
10.0898,4.4000
10.1005,4.4000
10.1096,4.4000
10.1204,4.3000
10.1295,4.3000
10.1397,4.3000
10.1494,4.3000
10.1592,4.3000
10.1693,4.3000
10.1807,4.3000
10.1895,4.3000
10.1993,4.3000
10.2097,4.3000
10.2208,4.3000
10.2295,4.3000
10.2411,4.3000
10.2492,4.3000
10.2596,4.3000
10.2711,4.3000
10.2794,4.3000
10.2897,4.3000
10.2991,4.3000
10.3107,4.3000
10.3192,4.3000
10.3295,4.3000
10.3397,4.3000
10.3492,4.3000
10.3600,4.3000
10.3693,4.3000
10.3791,4.3000
10.3894,4.3000
10.3994,4.3000
10.4095,4.3000
10.4193,4.3000
10.4290,4.3000
10.4400,4.3000
10.4494,4.3000
10.4595,4.3000
10.4696,4.3000
10.4789,4.3000
10.4890,4.3000
10.4988,4.3000
10.5103,4.3000
10.5205,4.3000
10.5296,4.3000
10.5389,4.3000
10.5514,4.3000
10.5593,4.3000
10.5693,4.3000
10.5797,4.3000
10.5902,4.3000
10.6000,4.3000
10.6098,4.3000
10.6197,4.3000
10.6293,4.3000
10.6402,4.3000
10.6494,4.3000
10.6593,4.3000
10.6694,4.3000
10.6801,4.3000
10.6894,4.3000
10.7002,4.3000
10.7094,4.3000
10.7198,4.3000
10.7292,4.3000
10.7397,4.3000
10.7495,4.3000
10.7602,4.3000
10.7701,4.3000
10.7799,4.3000
10.7898,4.3000
10.8010,4.3000
10.8096,4.3000
10.8202,4.3000
10.8298,4.3000
10.8403,4.3000
10.8494,4.3000
10.8593,4.3000
10.8692,4.3000
10.8803,4.3000
10.8892,4.3000
10.8994,4.3000
10.9096,4.3000
10.9211,4.3000
10.9297,4.3000
10.9402,4.3000
10.9495,4.3000
10.9604,4.3000
10.9698,4.3000
10.9793,4.3000
10.9895,4.3000
11.0004,4.3000
11.0094,4.3000
11.0192,4.3000
11.0294,4.3000
11.0402,4.3000
11.0494,4.3000
11.0601,4.4000
11.0697,4.4000
11.0803,4.4000
11.0897,4.5000
11.0994,4.5000
11.1094,4.5000
11.1204,4.5000
11.1293,4.5000
11.1392,4.6000
11.1494,4.6000
11.1593,4.6000
11.1692,4.6000
11.1803,4.6000
11.1894,4.6000
11.1991,4.6000
11.2104,4.6000
11.2196,4.6000
11.2292,4.6000
11.2406,4.6000
11.2495,4.6000
11.2596,4.6000
11.2715,4.6000
11.2803,4.6000
11.2901,4.6000
11.3010,4.6000
11.3122,4.6000
11.3202,4.6000
11.3294,4.6000
11.3395,4.6000
11.3499,4.6000
11.3603,4.6000
11.3693,4.6000
11.3795,4.6000
11.3895,4.6000
11.4006,4.6000
11.4107,4.6000
11.4199,4.6000
11.4298,4.6000
11.4406,4.6000
11.4497,4.6000
11.4594,4.6000
11.4694,4.6000
11.4806,4.6000
11.4892,4.6000
11.4995,4.6000
11.5091,4.6000
11.5202,4.6000
11.5293,4.6000
11.5398,4.6000
11.5500,4.6000
11.5603,4.6000
11.5699,4.6000
11.5796,4.6000
11.5894,4.6000
11.6013,4.6000
11.6092,4.6000
11.6192,4.6000
11.6294,4.6000
11.6400,4.6000
11.6498,4.6000
11.6607,4.6000
11.6696,4.6000
11.6795,4.6000
11.6899,4.6000
11.6997,4.6000
11.7096,4.6000
11.7201,4.6000
11.7313,4.6000
11.7391,4.6000
11.7509,4.6000
11.7597,4.6000
11.7695,4.6000
11.7794,4.6000
11.7916,4.6000
11.7996,4.6000
11.8089,4.6000
11.8193,4.6000
11.8298,4.6000
11.8396,4.6000
11.8490,4.6000
11.8592,4.6000
11.8713,4.6000
11.8798,4.6000
11.8896,4.6000
11.8992,4.6000
11.9089,4.6000
11.9200,4.6000
11.9291,4.6000
11.9392,4.6000
11.9489,4.6000
11.9601,4.6000
11.9692,4.6000
11.9793,4.6000
11.9894,4.6000
12.0002,4.6000
12.2567,4.3000
12.2576,4.2000
12.2583,4.2000
12.2590,4.2000
12.2596,4.2000
12.2603,4.1000
12.2610,4.1000
12.2617,4.1000
12.2623,4.1000
12.2629,4.0000
12.2635,4.0000
12.2698,4.0000
12.2797,4.0000
12.2889,3.9000
12.2991,3.9000
12.3098,3.9000
12.3202,3.9000
12.3295,3.9000
12.3396,3.8000
12.3491,3.8000
12.3600,3.8000
12.3699,3.7000
12.3792,3.7000
12.3895,3.7000
12.4002,3.7000
12.4099,3.6000
12.4194,3.6000
12.4291,3.6000
12.4401,3.6000
12.4490,3.6000
12.4598,3.5000
12.4694,3.5000
12.4803,3.5000
12.4893,3.5000
12.4994,3.4000
12.5096,3.4000
12.5201,3.4000
