t_s,zoom_state
9.6196,2.2000
9.6289,2.3000
9.6389,2.3000
9.6488,2.3000
9.6597,2.3000
9.6690,2.3000
9.6791,2.3000
9.6888,2.4000
9.6995,2.4000
9.7088,2.4000
9.7187,2.5000
9.7293,2.5000
9.7396,2.5000
9.7486,2.5000
9.7593,2.6000
9.7690,2.6000
9.7804,2.6000
9.7898,2.6000
9.7993,2.7000
9.8087,2.7000
9.8204,2.7000
9.8292,2.7000
9.8388,2.8000
9.8487,2.8000
9.8603,2.8000
9.8686,2.8000
9.8791,2.9000
9.8895,2.9000
9.8997,2.9000
9.9090,2.9000
9.9193,3.0000
9.9291,3.0000
9.9400,3.0000
9.9488,3.0000
9.9591,3.1000
9.9685,3.1000
9.9803,3.2000
9.9894,3.2000
9.9993,3.2000
10.0090,3.2000
10.0198,3.2000
10.0288,3.3000
10.0391,3.3000
10.0495,3.3000
10.0600,3.3000
10.0685,3.4000
10.0791,3.4000
10.0888,3.4000
10.0997,3.4000
10.1090,3.5000
10.1190,3.5000
10.1289,3.5000
10.1397,3.5000
10.1496,3.6000
10.1592,3.6000
10.1687,3.6000
10.1797,3.6000
10.1885,3.7000
10.1988,3.7000
10.2091,3.8000
10.2197,3.8000
10.2290,3.8000
10.2390,3.8000
10.2491,3.9000
10.2599,3.9000
10.2699,3.9000
10.2791,3.9000
10.2886,4.0000
10.3002,4.0000
10.3095,4.0000
10.3189,4.0000
10.3286,4.0000
10.3402,4.0000
10.3487,4.0000
10.3588,4.0000
10.3697,4.0000
10.3802,4.0000
10.3889,4.0000
10.3992,4.0000
10.4092,4.0000
10.4197,4.0000
10.4289,4.0000
10.4395,4.0000
10.4487,4.0000
10.4603,4.0000
10.4688,4.0000
10.4790,4.0000
10.4888,4.0000
10.5007,4.0000
10.5092,4.0000
10.5189,4.0000
10.5294,4.0000
10.5389,4.0000
10.5486,4.0000
10.5601,4.0000
10.5690,4.0000
10.5795,4.0000
10.5887,4.0000
10.5993,4.0000
10.6087,4.0000
10.6204,4.0000
10.6297,4.0000
10.6397,4.0000
10.6521,4.0000
10.6593,4.0000
10.6684,4.0000
10.6786,4.0000
10.6889,4.0000
10.6996,4.0000
10.7087,4.0000
10.7193,4.0000
10.7291,4.0000
10.7400,4.0000
10.7492,4.0000
10.7591,4.0000
10.7687,4.0000
10.7802,4.0000
10.7899,4.0000
10.7987,4.0000
10.8088,4.0000
10.8189,4.0000
10.8296,4.0000
10.8390,4.0000
10.8496,4.0000
10.8600,4.0000
10.8695,4.0000
10.8795,4.0000
10.8892,4.0000
10.8999,4.0000
10.9093,4.0000
10.9192,4.0000
10.9286,4.0000
10.9401,4.0000
10.9494,4.0000
10.9589,4.0000
10.9690,4.0000
10.9812,4.0000
10.9898,4.0000
10.9996,4.0000
11.0097,4.0000
11.0200,4.0000
11.0290,4.0000
11.0391,4.0000
11.0490,4.0000
11.0595,4.0000
11.0691,4.0000
11.0793,4.0000
11.0892,4.0000
11.1008,4.0000
11.1098,4.0000
11.1192,4.0000
11.1290,4.0000
11.1404,4.0000
11.1494,4.0000
11.1589,4.0000
11.1690,4.0000
11.1796,4.0000
11.1888,4.0000
11.1993,4.0000
11.2093,4.0000
11.2209,4.0000
11.2293,4.0000
11.2403,4.0000
11.2489,4.0000
11.2602,4.0000
11.2687,4.0000
11.2790,4.0000
11.2889,4.0000
11.3022,4.0000
11.3089,4.0000
11.3189,4.0000
11.3293,4.0000
11.3397,4.0000
11.3493,4.0000
11.3597,4.0000
11.3691,4.0000
11.3786,4.0000
11.3904,4.0000
11.3996,4.0000
11.4090,4.0000
11.4204,4.0000
11.4286,4.0000
11.4393,4.0000
11.4489,4.0000
11.4619,4.0000
11.4698,4.0000
11.4791,4.0000
11.4897,4.0000
11.5003,4.0000
11.5091,4.0000
11.5197,4.0000
11.5293,4.0000
11.5398,4.0000
11.5491,4.0000
11.5596,4.0000
11.5693,4.0000
11.5803,4.0000
11.5907,4.0000
11.5993,4.0000
11.6091,4.0000
11.6202,4.0000
11.6303,4.0000
11.6391,4.0000
11.6491,4.0000
11.6599,4.0000
11.6689,4.0000
11.6797,4.0000
11.6892,4.0000
11.6992,4.0000
11.7100,4.0000
11.7194,4.0000
11.7290,4.0000
11.7391,4.0000
11.7488,4.0000
11.7586,4.0000
11.7688,4.0000
11.7805,4.0000
11.7886,4.0000
11.7995,4.0000
11.8093,4.0000
11.8194,4.0000
11.8292,4.0000
11.8397,4.0000
11.8500,4.0000
11.8594,4.0000
11.8688,4.0000
11.8794,4.0000
11.8907,4.0000
11.8984,4.0000
11.9089,4.0000
11.9188,4.0000
11.9315,4.0000
11.9398,4.0000
11.9491,4.0000
11.9590,4.0000
11.9695,4.0000
11.9799,4.0000
11.9889,4.0000
11.9999,4.0000
12.0094,4.0000
12.0199,4.0000
12.0290,4.0000
12.0393,4.0000
12.0487,4.0000
12.0603,4.0000
12.0697,4.0000
12.0788,4.0000
12.0886,4.0000
12.0998,4.0000
12.1088,4.0000
12.1189,4.0000
12.1291,4.0000
12.1398,4.0000
12.1491,3.9000
12.1594,3.9000
12.1691,3.9000
12.1800,3.9000
12.1906,3.8000
12.1991,3.8000
12.2089,3.8000
12.2202,3.8000
12.2295,3.7000
12.2391,3.7000
12.2489,3.7000
12.2615,3.7000
12.2699,3.6000
12.2789,3.6000
12.2891,3.6000
12.3033,3.6000
12.3089,3.6000
12.3195,3.5000
12.3293,3.5000
12.3398,3.5000
12.3489,3.5000
12.3600,3.4000
12.3689,3.4000
12.3802,3.4000
12.3890,3.4000
12.3994,3.3000
12.4090,3.3000
12.4200,3.3000
12.4299,3.3000
12.4393,3.2000
12.4495,3.2000
12.4599,3.2000
12.4688,3.1000
12.4794,3.1000
12.4890,3.1000
12.4997,3.0000
12.5090,3.0000
12.5195,3.0000
12.5288,3.0000
12.5408,3.0000
12.5506,3.0000
12.5599,2.9000
12.5688,2.9000
12.5801,2.9000
12.5888,2.9000
12.5989,2.9000
12.6091,2.8000
12.6197,2.8000
12.6289,2.8000
12.6399,2.8000
12.6492,2.7000
12.6598,2.7000
12.6693,2.7000
12.6792,2.7000
12.6889,2.6000
12.6999,2.6000
12.7097,2.5000
12.7190,2.5000
12.7288,2.5000
12.7405,2.5000
12.7485,2.4000
12.7588,2.4000
12.7692,2.4000
12.7801,2.4000
12.7891,2.3000
12.7996,2.3000
12.8092,2.3000
12.8197,2.3000
12.8295,2.2000
12.8396,2.2000
12.8495,2.2000
12.8600,2.2000
12.8695,2.2000
12.8796,2.1000
12.8893,2.1000
12.9001,2.1000
12.9090,2.1000
12.9191,2.0000
12.9302,2.0000
12.9396,2.0000
12.9499,2.0000
12.9600,1.9000
12.9694,1.9000
12.9800,1.9000
12.9889,1.9000
13.0004,1.8000
13.0093,1.8000
13.0213,1.8000
13.0298,1.8000
13.0399,1.7000
13.0494,1.7000
13.0603,1.7000
13.0691,1.7000
13.0793,1.7000
13.0897,1.6000
13.0999,1.6000
13.1089,1.6000
13.1197,1.5000
13.1295,1.5000
13.1405,1.4000
13.1499,1.4000
13.1600,1.4000
13.1689,1.4000
13.1805,1.4000
13.1895,1.4000
13.1992,1.3000
13.2089,1.3000
13.2204,1.3000
13.2290,1.3000
13.2389,1.3000
13.2505,1.2000
13.2604,1.2000
13.2695,1.2000
13.2801,1.2000
13.2900,1.1000
13.3001,1.1000
13.3103,1.0000
13.3198,1.0000
13.3296,1.0000
13.3405,1.0000
13.3500,1.0000
13.3594,1.0000
13.3691,1.0000
13.3801,1.0000
13.3899,1.0000
13.3993,1.0000
13.4101,1.0000
13.4199,1.0000
13.4297,1.0000
13.4407,1.0000
13.4541,1.0000
13.4592,1.0000
13.4696,1.0000
13.4797,1.0000
13.4899,1.0000
13.5000,1.0000
13.5093,1.0000
13.5195,1.0000
13.5335,1.0000
13.5396,1.0000
13.5492,1.0000
13.5592,1.0000
13.5695,1.0000
13.5827,1.0000
13.5895,1.0000
13.5997,1.0000
13.6094,1.0000
13.6201,1.0000
13.6300,1.0000
13.6405,1.0000
13.6499,1.0000
13.6603,1.0000
13.6693,1.0000
13.6793,1.0000
13.6914,1.0000
13.6995,1.0000
13.7092,1.0000
13.7192,1.0000
13.7294,1.0000
13.7409,1.0000
13.7498,1.0000
13.7602,1.0000
13.7716,1.0000
13.7798,1.0000
13.7902,1.0000
13.7997,1.0000
13.8117,1.0000
13.8200,1.0000
13.8298,1.0000
13.8401,1.0000
13.8498,1.0000
13.8602,1.0000
13.8697,1.0000
13.8801,1.0000
13.8902,1.0000
13.8996,1.0000
13.9088,1.0000
13.9201,1.0000
13.9296,1.0000
13.9400,1.0000
13.9501,1.0000
13.9599,1.0000
